Data;hora;preciptacao;temperatura;humidade
11/07/2022;0500 UTC;0;16,6;68
11/07/2022;0600 UTC;0;16,4;68
11/07/2022;0700 UTC;0;15,7;71
11/07/2022;0800 UTC;0;14,9;75
11/07/2022;0900 UTC;0;14,1;80
11/07/2022;1000 UTC;0;13,9;81
11/07/2022;1100 UTC;0;17,6;71
11/07/2022;1200 UTC;0;21,8;48
11/07/2022;1300 UTC;0;24,4;34
11/07/2022;1400 UTC;0;26,1;31
11/07/2022;1500 UTC;0;26,9;29
11/07/2022;1600 UTC;0;27,1;27
11/07/2022;1700 UTC;0;27,5;28
11/07/2022;1800 UTC;0;28,9;26
11/07/2022;1900 UTC;0;28;26
11/07/2022;2000 UTC;0;26,7;29
11/07/2022;2100 UTC;0;24,3;34
11/07/2022;2200 UTC;0;22,1;40
11/07/2022;2300 UTC;0;20,2;48
12/07/2022;0000 UTC;0;18,8;56
12/07/2022;0100 UTC;0;17,2;66
12/07/2022;0200 UTC;0;17;68
12/07/2022;0300 UTC;0;16,7;67
12/07/2022;0400 UTC;0;14,9;73
12/07/2022;0500 UTC;0;14,3;78
12/07/2022;0600 UTC;0;13,9;80
12/07/2022;0700 UTC;0;13;85
12/07/2022;0800 UTC;0;12,3;86
12/07/2022;0900 UTC;0;12,1;87
12/07/2022;1000 UTC;0;12;89
12/07/2022;1100 UTC;0;14,8;78
12/07/2022;1200 UTC;0;20,3;56
12/07/2022;1300 UTC;0;23,4;46
12/07/2022;1400 UTC;0;26,3;33
12/07/2022;1500 UTC;0;26,3;30
12/07/2022;1600 UTC;0;27,3;30
12/07/2022;1700 UTC;0;28,5;24
12/07/2022;1800 UTC;0;29,1;24
12/07/2022;1900 UTC;0;27,2;27
12/07/2022;2000 UTC;0;27;27
12/07/2022;2100 UTC;0;23,5;38
12/07/2022;2200 UTC;0;21,3;45
12/07/2022;2300 UTC;0;19,5;53
13/07/2022;0000 UTC;0;18,5;61
13/07/2022;0100 UTC;0;16,7;69
13/07/2022;0200 UTC;0;15,7;72
13/07/2022;0300 UTC;0;15,7;73
13/07/2022;0400 UTC;0;14,6;80
13/07/2022;0500 UTC;0;17,1;62
13/07/2022;0600 UTC;0;15,3;68
13/07/2022;0700 UTC;0;14,1;75
13/07/2022;0800 UTC;0;13,6;77
13/07/2022;0900 UTC;0;13,8;75
13/07/2022;1000 UTC;0;13,4;78
13/07/2022;1100 UTC;0;17;71
13/07/2022;1200 UTC;0;20,9;47
13/07/2022;1300 UTC;0;23,8;39
13/07/2022;1400 UTC;0;27,8;24
13/07/2022;1500 UTC;0;29,1;21
13/07/2022;1600 UTC;0;28,9;21
13/07/2022;1700 UTC;0;29,8;18
13/07/2022;1800 UTC;0;30,6;15
13/07/2022;1900 UTC;0;29,6;16
13/07/2022;2000 UTC;0;28,5;19
13/07/2022;2100 UTC;0;24,8;27
13/07/2022;2200 UTC;0;23;28
13/07/2022;2300 UTC;0;21,4;30
14/07/2022;0000 UTC;0;20,3;36
14/07/2022;0100 UTC;0;19,6;39
14/07/2022;0200 UTC;0;17,4;48
14/07/2022;0300 UTC;0;16,3;55
14/07/2022;0400 UTC;0;15,4;58
14/07/2022;0500 UTC;0;15,1;61
14/07/2022;0600 UTC;0;13,6;69
14/07/2022;0700 UTC;0;13,5;75
14/07/2022;0800 UTC;0;13,7;75
14/07/2022;0900 UTC;0;14,5;72
14/07/2022;1000 UTC;0;16,1;68
14/07/2022;1100 UTC;0;19;63
14/07/2022;1200 UTC;0;24,8;38
14/07/2022;1300 UTC;0;26,5;34
14/07/2022;1400 UTC;0;28,3;30
14/07/2022;1500 UTC;0;29,3;26
14/07/2022;1600 UTC;0;30,4;23
14/07/2022;1700 UTC;0;31,2;23
14/07/2022;1800 UTC;0;31,2;21
14/07/2022;1900 UTC;0;30,4;22
14/07/2022;2000 UTC;0;28,8;25
14/07/2022;2100 UTC;0;25,9;33
14/07/2022;2200 UTC;0;24,5;36
14/07/2022;2300 UTC;0;21,4;48
15/07/2022;0000 UTC;0;20,6;52
15/07/2022;0100 UTC;0;19,4;56
15/07/2022;0200 UTC;0;18,1;69
15/07/2022;0300 UTC;0;17,2;71
15/07/2022;0400 UTC;0;16,8;72
15/07/2022;0500 UTC;0;16,2;72
15/07/2022;0600 UTC;0;15,2;75
15/07/2022;0700 UTC;0;14,8;76
15/07/2022;0800 UTC;0;14,3;80
15/07/2022;0900 UTC;0;13,9;80
15/07/2022;1000 UTC;0;13,7;82
15/07/2022;1100 UTC;0;17,3;75
15/07/2022;1200 UTC;0;22,2;54
15/07/2022;1300 UTC;0;27,7;34
15/07/2022;1400 UTC;0;28,9;26
15/07/2022;1500 UTC;0;29,2;25
15/07/2022;1600 UTC;0;30,7;25
15/07/2022;1700 UTC;0;31,5;23
15/07/2022;1800 UTC;0;31,4;22
15/07/2022;1900 UTC;0;30,6;22
15/07/2022;2000 UTC;0;28,7;26
15/07/2022;2100 UTC;0;26;32
15/07/2022;2200 UTC;0;24,8;36
15/07/2022;2300 UTC;0;23,6;41
16/07/2022;0000 UTC;0;20,9;50
16/07/2022;0100 UTC;0;19,3;60
16/07/2022;0200 UTC;0;18,4;66
16/07/2022;0300 UTC;0;17,7;70
16/07/2022;0400 UTC;0;17,7;67
16/07/2022;0500 UTC;0;16,8;70
16/07/2022;0600 UTC;0;15,6;72
16/07/2022;0700 UTC;0;15,2;76
16/07/2022;0800 UTC;0;13,7;84
16/07/2022;0900 UTC;0;13,8;83
16/07/2022;1000 UTC;0;13,3;86
16/07/2022;1100 UTC;0;17,1;70
16/07/2022;1200 UTC;0;21,1;57
16/07/2022;1300 UTC;0;26,3;39
16/07/2022;1400 UTC;0;30;26
16/07/2022;1500 UTC;0;29,5;27
16/07/2022;1600 UTC;0;31,2;25
16/07/2022;1700 UTC;0;30,8;25
16/07/2022;1800 UTC;0;32;22
16/07/2022;1900 UTC;0;30,8;23
16/07/2022;2000 UTC;0;29,9;25
16/07/2022;2100 UTC;0;25,9;35
16/07/2022;2200 UTC;0;23,9;42
16/07/2022;2300 UTC;0;22,7;49
17/07/2022;0000 UTC;0;20,5;58
17/07/2022;0100 UTC;0;20,3;60
17/07/2022;0200 UTC;0;19,1;67
17/07/2022;0300 UTC;0;17,6;75
17/07/2022;0400 UTC;0;17,1;76
17/07/2022;0500 UTC;0;16,1;79
17/07/2022;0600 UTC;0;16,3;73
17/07/2022;0700 UTC;0;15,7;74
17/07/2022;0800 UTC;0;14,4;80
17/07/2022;0900 UTC;0;14,2;81
17/07/2022;1000 UTC;0;13,9;85
17/07/2022;1100 UTC;0;16,6;77
17/07/2022;1200 UTC;0;21,1;53
17/07/2022;1300 UTC;0;24,3;43
17/07/2022;1400 UTC;0;28,3;33
17/07/2022;1500 UTC;0;30,5;26
17/07/2022;1600 UTC;0;31,3;22
17/07/2022;1700 UTC;0;32,3;22
17/07/2022;1800 UTC;0;33,1;18
17/07/2022;1900 UTC;0;32,2;18
17/07/2022;2000 UTC;0;30,7;21
17/07/2022;2100 UTC;0;27,7;26
17/07/2022;2200 UTC;0;24;35
17/07/2022;2300 UTC;0;22,9;40
18/07/2022;0000 UTC;0;21,6;46
18/07/2022;0100 UTC;0;20,8;48
18/07/2022;0200 UTC;0;19,4;55
18/07/2022;0300 UTC;0;18,2;61
18/07/2022;0400 UTC;0;16,9;63
18/07/2022;0500 UTC;0;16,9;63
18/07/2022;0600 UTC;0;16,1;66
18/07/2022;0700 UTC;0;14,9;72
18/07/2022;0800 UTC;0;14,9;72
18/07/2022;0900 UTC;0;13,5;76
18/07/2022;1000 UTC;0;14,9;74
18/07/2022;1100 UTC;0;17,9;62
18/07/2022;1200 UTC;0;23,5;45
18/07/2022;1300 UTC;0;25,6;32
18/07/2022;1400 UTC;0;28,4;28
18/07/2022;1500 UTC;0;29,1;23
18/07/2022;1600 UTC;0;29,9;22
18/07/2022;1700 UTC;0;30,2;21
18/07/2022;1800 UTC;0;30,7;20
18/07/2022;1900 UTC;0;30,3;19
18/07/2022;2000 UTC;0;29,4;21
18/07/2022;2100 UTC;0;26,6;26
18/07/2022;2200 UTC;0;24,7;29
18/07/2022;2300 UTC;0;23,2;32
19/07/2022;0000 UTC;0;22,8;33
19/07/2022;0100 UTC;0;20;43
19/07/2022;0200 UTC;0;17,8;52
19/07/2022;0300 UTC;0;16,3;58
19/07/2022;0400 UTC;0;16,7;57
19/07/2022;0500 UTC;0;16,3;58
19/07/2022;0600 UTC;0;13,9;69
19/07/2022;0700 UTC;0;14,2;67
19/07/2022;0800 UTC;0;13,6;73
19/07/2022;0900 UTC;0;13,8;71
19/07/2022;1000 UTC;0;13,1;77
19/07/2022;1100 UTC;0;17,3;62
19/07/2022;1200 UTC;0;23,1;48
19/07/2022;1300 UTC;0;25;40
19/07/2022;1400 UTC;0;27,2;34
19/07/2022;1500 UTC;0;27,4;33
19/07/2022;1600 UTC;0;28,9;29
19/07/2022;1700 UTC;0;29,8;24
19/07/2022;1800 UTC;0;29,9;25
19/07/2022;1900 UTC;0;29;24
19/07/2022;2000 UTC;0;27,9;26
19/07/2022;2100 UTC;0;25,5;33
19/07/2022;2200 UTC;0;21,9;41
19/07/2022;2300 UTC;0;21,1;47
20/07/2022;0000 UTC;0;20,1;50
20/07/2022;0100 UTC;0;18,6;55
20/07/2022;0200 UTC;0;18,1;59
20/07/2022;0300 UTC;0;17;64
20/07/2022;0400 UTC;0;17,4;62
20/07/2022;0500 UTC;0;17,4;62
20/07/2022;0600 UTC;0;16,3;66
20/07/2022;0700 UTC;0;15,3;71
20/07/2022;0800 UTC;0;14,5;74
20/07/2022;0900 UTC;0;13,6;78
20/07/2022;1000 UTC;0;13,2;80
20/07/2022;1100 UTC;0;17,9;63
20/07/2022;1200 UTC;0;20,6;53
20/07/2022;1300 UTC;0;25,3;37
20/07/2022;1400 UTC;0;26,7;31
20/07/2022;1500 UTC;0;27,8;27
20/07/2022;1600 UTC;0;28,7;24
20/07/2022;1700 UTC;0;29,1;24
20/07/2022;1800 UTC;0;29,3;23
20/07/2022;1900 UTC;0;29,1;22
20/07/2022;2000 UTC;0;28,1;24
20/07/2022;2100 UTC;0;25,1;31
20/07/2022;2200 UTC;0;23,4;35
20/07/2022;2300 UTC;0;20,5;46
21/07/2022;0000 UTC;0;20,7;43
21/07/2022;0100 UTC;0;18,8;50
21/07/2022;0200 UTC;0;20,1;45
21/07/2022;0300 UTC;0;17;58
21/07/2022;0400 UTC;0;16,7;60
21/07/2022;0500 UTC;0;15,3;67
21/07/2022;0600 UTC;0;14,9;70
21/07/2022;0700 UTC;0;15,3;68
21/07/2022;0800 UTC;0;14,9;68
21/07/2022;0900 UTC;0;14,3;71
21/07/2022;1000 UTC;0;13,3;78
21/07/2022;1100 UTC;0;17,8;62
21/07/2022;1200 UTC;0;23,9;41
21/07/2022;1300 UTC;0;26;37
21/07/2022;1400 UTC;0;27,2;33
21/07/2022;1500 UTC;0;28,2;28
21/07/2022;1600 UTC;0;29,1;26
21/07/2022;1700 UTC;0;30,4;23
21/07/2022;1800 UTC;0;30,7;20
21/07/2022;1900 UTC;0;29,4;22
21/07/2022;2000 UTC;0;28,4;23
21/07/2022;2100 UTC;0;26,4;27
21/07/2022;2200 UTC;0;23,9;33
21/07/2022;2300 UTC;0;21,6;41
22/07/2022;0000 UTC;0;21,4;44
22/07/2022;0100 UTC;0;19,9;51
22/07/2022;0200 UTC;0;19,5;54
22/07/2022;0300 UTC;0;17,8;60
22/07/2022;0400 UTC;0;16,5;66
22/07/2022;0500 UTC;0;16,8;65
22/07/2022;0600 UTC;0;15,8;67
22/07/2022;0700 UTC;0;16;67
22/07/2022;0800 UTC;0;14,7;73
22/07/2022;0900 UTC;0;14,2;75
22/07/2022;1000 UTC;0;12,9;83
22/07/2022;1100 UTC;0;17;68
22/07/2022;1200 UTC;0;24,1;43
22/07/2022;1300 UTC;0;27;31
22/07/2022;1400 UTC;0;28,5;28
22/07/2022;1500 UTC;0;26,5;30
22/07/2022;1600 UTC;0;29;26
22/07/2022;1700 UTC;0;27,2;28
22/07/2022;1800 UTC;0;29,6;22
22/07/2022;1900 UTC;0;29,1;23
22/07/2022;2000 UTC;0;27,3;27
22/07/2022;2100 UTC;0;24,3;33
22/07/2022;2200 UTC;0;21,9;40
22/07/2022;2300 UTC;0;22,2;37
23/07/2022;0000 UTC;0;19,9;48
23/07/2022;0100 UTC;0;19,9;49
23/07/2022;0200 UTC;0;17,7;58
23/07/2022;0300 UTC;0;18,1;55
23/07/2022;0400 UTC;0;17,3;58
23/07/2022;0500 UTC;0;16,7;60
23/07/2022;0600 UTC;0;15,3;67
23/07/2022;0700 UTC;0;14,5;70
23/07/2022;0800 UTC;0;13,8;74
23/07/2022;0900 UTC;0;13,1;76
23/07/2022;1000 UTC;0;13,1;78
23/07/2022;1100 UTC;0;18,7;59
23/07/2022;1200 UTC;0;22;50
23/07/2022;1300 UTC;0;27;30
23/07/2022;1400 UTC;0;28,1;25
23/07/2022;1500 UTC;0;29,7;23
23/07/2022;1600 UTC;0;29,8;21
23/07/2022;1700 UTC;0;30,1;21
23/07/2022;1800 UTC;0;30,1;21
23/07/2022;1900 UTC;0;30,2;22
23/07/2022;2000 UTC;0;28,3;24
23/07/2022;2100 UTC;0;25,7;29
23/07/2022;2200 UTC;0;23,4;34
23/07/2022;2300 UTC;0;20,7;44
24/07/2022;0000 UTC;0;21,6;39
24/07/2022;0100 UTC;0;19,9;48
24/07/2022;0200 UTC;0;18,6;53
24/07/2022;0300 UTC;0;19;52
24/07/2022;0400 UTC;0;16,7;63
24/07/2022;0500 UTC;0;15,9;67
24/07/2022;0600 UTC;0;15,3;70
24/07/2022;0700 UTC;0;14,8;71
24/07/2022;0800 UTC;0;13,8;76
24/07/2022;0900 UTC;0;13,5;78
24/07/2022;1000 UTC;0;13,4;79
24/07/2022;1100 UTC;0;17,9;62
24/07/2022;1200 UTC;0;22,3;48
24/07/2022;1300 UTC;0;27,1;29
24/07/2022;1400 UTC;0;28,9;26
24/07/2022;1500 UTC;0;28,8;25
24/07/2022;1600 UTC;0;29,8;23
24/07/2022;1700 UTC;0;30,1;21
24/07/2022;1800 UTC;0;30,3;21
24/07/2022;1900 UTC;0;29,9;20
24/07/2022;2000 UTC;0;28,5;25
24/07/2022;2100 UTC;0;25,7;28
24/07/2022;2200 UTC;0;24,3;31
24/07/2022;2300 UTC;0;22;37
25/07/2022;0000 UTC;0;21,3;42
25/07/2022;0100 UTC;0;20,1;48
25/07/2022;0200 UTC;0;18,1;56
25/07/2022;0300 UTC;0;18,5;54
25/07/2022;0400 UTC;0;16,4;66
25/07/2022;0500 UTC;0;15,8;73
25/07/2022;0600 UTC;0;14,9;76
25/07/2022;0700 UTC;0;14,3;79
25/07/2022;0800 UTC;0;13,7;80
25/07/2022;0900 UTC;0;13,3;81
25/07/2022;1000 UTC;0;13,1;80
25/07/2022;1100 UTC;0;17,4;62
25/07/2022;1200 UTC;0;22;49
25/07/2022;1300 UTC;0;27,1;33
25/07/2022;1400 UTC;0;28,9;29
25/07/2022;1500 UTC;0;29;27
25/07/2022;1600 UTC;0;29,9;24
25/07/2022;1700 UTC;0;29,9;25
25/07/2022;1800 UTC;0;30,4;23
25/07/2022;1900 UTC;0;29,7;24
25/07/2022;2000 UTC;0;28,9;27
25/07/2022;2100 UTC;0;26,6;31
25/07/2022;2200 UTC;0;24,4;37
25/07/2022;2300 UTC;0;22,7;43
26/07/2022;0000 UTC;0;21,4;47
26/07/2022;0100 UTC;0;21,1;49
26/07/2022;0200 UTC;0;20,3;53
26/07/2022;0300 UTC;0;18,9;58
26/07/2022;0400 UTC;0;19;58
26/07/2022;0500 UTC;0;18,3;61
26/07/2022;0600 UTC;0;17,7;63
26/07/2022;0700 UTC;0;15,4;71
26/07/2022;0800 UTC;0;14,5;75
26/07/2022;0900 UTC;0;14,4;77
26/07/2022;1000 UTC;0;14,7;77
26/07/2022;1100 UTC;0;18,4;63
26/07/2022;1200 UTC;0;23,6;41
26/07/2022;1300 UTC;0;25,9;33
26/07/2022;1400 UTC;0;27,7;29
26/07/2022;1500 UTC;0;29,4;25
26/07/2022;1600 UTC;0;29,8;21
26/07/2022;1700 UTC;0;30,2;22
26/07/2022;1800 UTC;0;30,9;15
26/07/2022;1900 UTC;0;31,2;16
26/07/2022;2000 UTC;0;29,1;21
26/07/2022;2100 UTC;0;26,1;27
26/07/2022;2200 UTC;0;24,3;32
26/07/2022;2300 UTC;0;22,5;36
27/07/2022;0000 UTC;0;21;42
27/07/2022;0100 UTC;0;19,1;50
27/07/2022;0200 UTC;0;19;50
27/07/2022;0300 UTC;0;19,3;47
27/07/2022;0400 UTC;0;19,2;49
27/07/2022;0500 UTC;0;17,6;55
27/07/2022;0600 UTC;0;16,9;58
27/07/2022;0700 UTC;0;14,5;68
27/07/2022;0800 UTC;0;14,5;71
27/07/2022;0900 UTC;0;15,3;65
27/07/2022;1000 UTC;0;13,9;72
27/07/2022;1100 UTC;0;18,9;55
27/07/2022;1200 UTC;0;22,8;40
27/07/2022;1300 UTC;0;25,9;33
27/07/2022;1400 UTC;0;26,2;31
27/07/2022;1500 UTC;0;27,9;27
27/07/2022;1600 UTC;0;28,5;24
27/07/2022;1700 UTC;0;29,8;22
27/07/2022;1800 UTC;0;29,6;21
27/07/2022;1900 UTC;0;29,8;20
27/07/2022;2000 UTC;0;28,3;22
27/07/2022;2100 UTC;0;25,5;29
27/07/2022;2200 UTC;0;23,4;34
27/07/2022;2300 UTC;0;22,4;38
28/07/2022;0000 UTC;0;20,6;44
28/07/2022;0100 UTC;0;19,6;50
28/07/2022;0200 UTC;0;18,3;60
28/07/2022;0300 UTC;0;16,8;65
28/07/2022;0400 UTC;0;16,5;65
28/07/2022;0500 UTC;0;16,1;65
28/07/2022;0600 UTC;0;14;75
28/07/2022;0700 UTC;0;13,3;77
28/07/2022;0800 UTC;0;12,3;79
28/07/2022;0900 UTC;0;12,2;81
28/07/2022;1000 UTC;0;12;84
28/07/2022;1100 UTC;0;16,5;67
28/07/2022;1200 UTC;0;20,3;53
28/07/2022;1300 UTC;0;25,1;41
28/07/2022;1400 UTC;0;28,1;27
28/07/2022;1500 UTC;0;28,7;25
28/07/2022;1600 UTC;0;29,5;23
28/07/2022;1700 UTC;0;29,9;22
28/07/2022;1800 UTC;0;30,1;20
28/07/2022;1900 UTC;0;30,8;19
28/07/2022;2000 UTC;0;28,6;23
28/07/2022;2100 UTC;0;26,1;26
28/07/2022;2200 UTC;0;22,7;36
28/07/2022;2300 UTC;0;21,9;39
29/07/2022;0000 UTC;0;19,7;47
29/07/2022;0100 UTC;0;18,5;56
29/07/2022;0200 UTC;0;16,8;67
29/07/2022;0300 UTC;0;15,9;72
29/07/2022;0400 UTC;0;15,5;73
29/07/2022;0500 UTC;0;14,6;77
29/07/2022;0600 UTC;0;13,8;79
29/07/2022;0700 UTC;0;12,9;83
29/07/2022;0800 UTC;0;11,7;85
29/07/2022;0900 UTC;0;12,1;87
29/07/2022;1000 UTC;0;11,5;87
29/07/2022;1100 UTC;0;13,8;73
29/07/2022;1200 UTC;0;21;52
29/07/2022;1300 UTC;0;26,2;34
29/07/2022;1400 UTC;0;28,7;25
29/07/2022;1500 UTC;0;30,4;17
29/07/2022;1600 UTC;0;31,4;16
29/07/2022;1700 UTC;0;31,5;15
29/07/2022;1800 UTC;0;31,2;15
29/07/2022;1900 UTC;0;30,8;15
29/07/2022;2000 UTC;0;29;17
29/07/2022;2100 UTC;0;26,3;23
29/07/2022;2200 UTC;0;24,6;27
29/07/2022;2300 UTC;0;21,8;38
30/07/2022;0000 UTC;0;20;44
30/07/2022;0100 UTC;0;17,7;59
30/07/2022;0200 UTC;0;17,5;61
30/07/2022;0300 UTC;0;17,1;62
30/07/2022;0400 UTC;0;15,7;63
30/07/2022;0500 UTC;0;14,4;73
30/07/2022;0600 UTC;0;14,4;73
30/07/2022;0700 UTC;0;14,4;70
30/07/2022;0800 UTC;0;14;73
30/07/2022;0900 UTC;0;13,7;74
30/07/2022;1000 UTC;0;13,2;78
30/07/2022;1100 UTC;0;16,1;69
30/07/2022;1200 UTC;0;21;50
30/07/2022;1300 UTC;0;22,9;45
30/07/2022;1400 UTC;0;25,1;40
30/07/2022;1500 UTC;0;26,8;36
30/07/2022;1600 UTC;0;29,1;31
30/07/2022;1700 UTC;0;30,3;25
30/07/2022;1800 UTC;0;29,8;26
30/07/2022;1900 UTC;0;30;24
30/07/2022;2000 UTC;0;28,9;26
30/07/2022;2100 UTC;0;26,8;32
30/07/2022;2200 UTC;0;24,2;41
30/07/2022;2300 UTC;0;23;47
31/07/2022;0000 UTC;0;21,9;49
31/07/2022;0100 UTC;0;19,7;57
31/07/2022;0200 UTC;0;18,8;62
31/07/2022;0300 UTC;0;17,3;68
31/07/2022;0400 UTC;0;16,4;69
31/07/2022;0500 UTC;0;16,1;73
31/07/2022;0600 UTC;0;15,1;79
31/07/2022;0700 UTC;0;14,3;82
31/07/2022;0800 UTC;0;14;84
31/07/2022;0900 UTC;0;13,6;82
31/07/2022;1000 UTC;0;13,4;83
31/07/2022;1100 UTC;0;18,4;63
31/07/2022;1200 UTC;0;22;52
31/07/2022;1300 UTC;0;25,6;40
31/07/2022;1400 UTC;0;29,4;28
31/07/2022;1500 UTC;0;30,8;22
31/07/2022;1600 UTC;0;31,3;21
31/07/2022;1700 UTC;0;32,1;17
31/07/2022;1800 UTC;0;31,9;18
31/07/2022;1900 UTC;0;31,7;19
31/07/2022;2000 UTC;0;30,2;24
31/07/2022;2100 UTC;0;26,6;30
31/07/2022;2200 UTC;0;25,4;30
31/07/2022;2300 UTC;0;22,9;41
01/08/2022;0000 UTC;0;22,1;48
01/08/2022;0100 UTC;0;21,3;56
01/08/2022;0200 UTC;0;20,7;57
01/08/2022;0300 UTC;0;19,4;59
01/08/2022;0400 UTC;0;18,2;63
01/08/2022;0500 UTC;0;17,3;71
01/08/2022;0600 UTC;0;16;75
01/08/2022;0700 UTC;0;15;79
01/08/2022;0800 UTC;0;14,9;78
01/08/2022;0900 UTC;0;14,7;77
01/08/2022;1000 UTC;0;14,8;76
01/08/2022;1100 UTC;0;18;63
01/08/2022;1200 UTC;0;21,9;45
01/08/2022;1300 UTC;0;26,4;33
01/08/2022;1400 UTC;0;30,1;27
01/08/2022;1500 UTC;0;31,4;22
01/08/2022;1600 UTC;0;32,3;17
01/08/2022;1700 UTC;0;33,6;15
01/08/2022;1800 UTC;0;33,1;15
01/08/2022;1900 UTC;0;33,2;14
01/08/2022;2000 UTC;0;31,2;16
01/08/2022;2100 UTC;0;27,7;22
01/08/2022;2200 UTC;0;25,9;26
01/08/2022;2300 UTC;0;25;30
02/08/2022;0000 UTC;0;23,5;35
02/08/2022;0100 UTC;0;21,8;47
02/08/2022;0200 UTC;0;21,6;44
02/08/2022;0300 UTC;0;19,9;52
02/08/2022;0400 UTC;0;18,9;57
02/08/2022;0500 UTC;0;17,3;64
02/08/2022;0600 UTC;0;17,5;63
02/08/2022;0700 UTC;0;16,6;65
02/08/2022;0800 UTC;0;15,8;73
02/08/2022;0900 UTC;0;15,1;78
02/08/2022;1000 UTC;0;14,7;81
02/08/2022;1100 UTC;0;18;65
02/08/2022;1200 UTC;0;22,9;47
02/08/2022;1300 UTC;0;28,6;33
02/08/2022;1400 UTC;0;30,6;24
02/08/2022;1500 UTC;0;30,2;25
02/08/2022;1600 UTC;0;33,1;18
02/08/2022;1700 UTC;0;33,4;17
02/08/2022;1800 UTC;0;30,6;20
02/08/2022;1900 UTC;0;32,7;17
02/08/2022;2000 UTC;0;31;20
02/08/2022;2100 UTC;0;27,9;26
02/08/2022;2200 UTC;0;25;34
02/08/2022;2300 UTC;0;24,2;35
03/08/2022;0000 UTC;0;21,6;47
03/08/2022;0100 UTC;0;21,7;48
03/08/2022;0200 UTC;0;20,6;51
03/08/2022;0300 UTC;0;19,9;53
03/08/2022;0400 UTC;0;19,3;56
03/08/2022;0500 UTC;0;18,7;57
03/08/2022;0600 UTC;0;18,2;60
03/08/2022;0700 UTC;0;17,2;64
03/08/2022;0800 UTC;0;16;69
03/08/2022;0900 UTC;0;16,2;68
03/08/2022;1000 UTC;0;15,6;73
03/08/2022;1100 UTC;0;19,9;56
03/08/2022;1200 UTC;0;23,4;48
03/08/2022;1300 UTC;0;28,7;32
03/08/2022;1400 UTC;0;30,7;20
03/08/2022;1500 UTC;0;31,2;19
03/08/2022;1600 UTC;0;31,6;19
03/08/2022;1700 UTC;0;32,3;18
03/08/2022;1800 UTC;0;31,7;19
03/08/2022;1900 UTC;0;31,9;18
03/08/2022;2000 UTC;0;30,4;19
03/08/2022;2100 UTC;0;27,7;25
03/08/2022;2200 UTC;0;25,5;30
03/08/2022;2300 UTC;0;25,1;30
04/08/2022;0000 UTC;0;22,9;38
04/08/2022;0100 UTC;0;21,3;43
04/08/2022;0200 UTC;0;19,7;49
04/08/2022;0300 UTC;0;20,2;49
04/08/2022;0400 UTC;0;18,1;57
04/08/2022;0500 UTC;0;17;63
04/08/2022;0600 UTC;0;16,6;68
04/08/2022;0700 UTC;0;16,2;69
04/08/2022;0800 UTC;0;15,6;70
04/08/2022;0900 UTC;0;16,7;65
04/08/2022;1000 UTC;0;17;64
04/08/2022;1100 UTC;0;19,6;58
04/08/2022;1200 UTC;0;24,6;40
04/08/2022;1300 UTC;0;29,8;24
04/08/2022;1400 UTC;0;30,6;22
04/08/2022;1500 UTC;0;31,6;20
04/08/2022;1600 UTC;0;32;18
04/08/2022;1700 UTC;0;31,8;18
04/08/2022;1800 UTC;0;31,9;18
04/08/2022;1900 UTC;0;31,6;18
04/08/2022;2000 UTC;0;30,9;19
04/08/2022;2100 UTC;0;27,9;25
04/08/2022;2200 UTC;0;24,5;32
04/08/2022;2300 UTC;0;23,7;33
05/08/2022;0000 UTC;0;21,5;49
05/08/2022;0100 UTC;0;21,2;53
05/08/2022;0200 UTC;0;20,1;56
05/08/2022;0300 UTC;0;18,9;63
05/08/2022;0400 UTC;0;17,9;66
05/08/2022;0500 UTC;0;16,9;72
05/08/2022;0600 UTC;0;16,9;71
05/08/2022;0700 UTC;0;16;74
05/08/2022;0800 UTC;0;15,4;76
05/08/2022;0900 UTC;0;15,1;75
05/08/2022;1000 UTC;0;14,7;77
05/08/2022;1100 UTC;0;17,9;66
05/08/2022;1200 UTC;0;22,4;48
05/08/2022;1300 UTC;0;28,7;29
05/08/2022;1400 UTC;0;31,4;23
05/08/2022;1500 UTC;0;31;18
05/08/2022;1600 UTC;0;31,4;18
05/08/2022;1700 UTC;0;32,6;17
05/08/2022;1800 UTC;0;33,8;16
05/08/2022;1900 UTC;0;30,4;20
05/08/2022;2000 UTC;0;28,7;24
05/08/2022;2100 UTC;0;26,8;28
05/08/2022;2200 UTC;0;25,5;30
05/08/2022;2300 UTC;0;23,5;37
06/08/2022;0000 UTC;0;21,8;43
06/08/2022;0100 UTC;0;20,4;49
06/08/2022;0200 UTC;0;19,3;62
06/08/2022;0300 UTC;0;17,7;65
06/08/2022;0400 UTC;0;17,1;66
06/08/2022;0500 UTC;0;16,4;73
06/08/2022;0600 UTC;0;15,8;71
06/08/2022;0700 UTC;0;14,8;76
06/08/2022;0800 UTC;0;14,1;77
06/08/2022;0900 UTC;0;14,2;76
06/08/2022;1000 UTC;0;14,2;80
06/08/2022;1100 UTC;0;17,3;68
06/08/2022;1200 UTC;0;21,4;53
06/08/2022;1300 UTC;0;26,3;33
06/08/2022;1400 UTC;0;31,4;18
06/08/2022;1500 UTC;0;33,4;14
06/08/2022;1600 UTC;0;33,8;13
06/08/2022;1700 UTC;0;33,9;12
06/08/2022;1800 UTC;0;34,6;13
06/08/2022;1900 UTC;0;34,3;13
06/08/2022;2000 UTC;0;32,3;14
